transaction_id,is_fraud,risk_score,fraud_type,detection_method,amount_blocked
TXN_00402317,True,73.6,Stolen Card,ML Model,103.4
TXN_00402478,True,92.1,Stolen Card,ML Model,107.84
TXN_00402486,True,60.7,Synthetic Identity,ML Model,96.81
TXN_00402626,True,73.3,Account Takeover,ML Model,36.23
TXN_00402637,True,85.7,Synthetic Identity,ML Model,128.46
TXN_00402754,True,72.4,Account Takeover,ML Model,93.16
TXN_00402785,True,62.8,Card Testing,ML Model,17.72
TXN_00402939,True,91.5,Synthetic Identity,Manual Review,236.42
TXN_00402958,True,62.6,Account Takeover,ML Model,153.53
TXN_00402987,True,86.7,Friendly Fraud,ML Model,358.41
TXN_00402996,True,70.2,Stolen Card,ML Model,444.03
TXN_00403170,True,95.0,Friendly Fraud,Rule-Based,135.97
TXN_00403302,True,84.7,Account Takeover,ML Model,296.36
TXN_00403347,True,77.8,Friendly Fraud,ML Model,64.81
TXN_00403355,True,80.8,Stolen Card,ML Model,734.11
TXN_00403410,True,72.3,Account Takeover,ML Model,253.42
TXN_00403431,True,87.3,Account Takeover,Not Detected,0.0
TXN_00403546,True,62.4,Card Testing,ML Model,1892.8
TXN_00403559,True,63.0,Friendly Fraud,Rule-Based,142.67
TXN_00403643,True,84.2,Friendly Fraud,ML Model,43.25
TXN_00403678,True,64.3,Stolen Card,ML Model,121.83
TXN_00403713,True,72.1,Account Takeover,ML Model,588.15
TXN_00403911,True,90.0,Account Takeover,ML Model,129.35
TXN_00403967,True,94.7,Stolen Card,ML Model,46.89
TXN_00403970,True,89.0,Friendly Fraud,ML Model,37.5
TXN_00404041,True,70.9,Account Takeover,ML Model,109.66
TXN_00404104,True,64.6,Account Takeover,ML Model,60.96
TXN_00404272,True,60.5,Account Takeover,ML Model,29.14
TXN_00404407,True,62.9,Stolen Card,ML Model,65.09
TXN_00404485,True,91.0,Friendly Fraud,ML Model,18.25
TXN_00404558,True,94.5,Stolen Card,ML Model,409.81
TXN_00404606,True,92.6,Account Takeover,Rule-Based,140.4
TXN_00404630,True,73.3,Stolen Card,ML Model,8457.35
TXN_00404641,True,81.7,Friendly Fraud,Not Detected,0.0
TXN_00404689,True,82.0,Account Takeover,ML Model,106.4
TXN_00404698,True,71.0,Stolen Card,Rule-Based,499.39
TXN_00404723,True,81.4,Account Takeover,Rule-Based,1722.02
TXN_00404824,True,67.2,Stolen Card,Rule-Based,336.72
TXN_00404988,True,60.0,Account Takeover,Rule-Based,242.5
TXN_00405020,True,92.8,Card Testing,ML Model,95.49
TXN_00405131,True,80.4,Account Takeover,ML Model,126.65
TXN_00405187,True,62.3,Synthetic Identity,ML Model,67.43
TXN_00405205,True,85.3,Account Takeover,ML Model,88.31
TXN_00405342,True,89.3,Stolen Card,ML Model,105.48
TXN_00405449,True,92.5,Stolen Card,ML Model,211.62
TXN_00405508,True,69.1,Stolen Card,ML Model,179.04
TXN_00405584,True,65.7,Stolen Card,Rule-Based,1539.87
TXN_00405711,True,83.7,Card Testing,ML Model,11.13
TXN_00405728,True,86.4,Card Testing,ML Model,238.77
TXN_00405767,True,79.7,Friendly Fraud,ML Model,608.39
TXN_00405777,True,61.5,Account Takeover,ML Model,1064.4
TXN_00405780,True,65.4,Card Testing,Rule-Based,246.97
TXN_00405832,True,93.5,Friendly Fraud,ML Model,101.79
TXN_00405919,True,76.8,Friendly Fraud,ML Model,86.33
TXN_00406033,True,61.0,Card Testing,Not Detected,0.0
TXN_00406125,True,85.1,Stolen Card,ML Model,1970.65
TXN_00406164,True,63.2,Card Testing,ML Model,1985.28
TXN_00406485,True,93.3,Synthetic Identity,ML Model,85.6
TXN_00406526,True,83.2,Card Testing,ML Model,55.6
TXN_00406595,True,88.5,Account Takeover,ML Model,331.5
TXN_00406600,True,85.2,Account Takeover,Rule-Based,148.69
TXN_00406695,True,70.4,Synthetic Identity,ML Model,1702.26
TXN_00406834,True,86.8,Friendly Fraud,ML Model,34.83
TXN_00407149,True,78.0,Stolen Card,ML Model,566.22
TXN_00407205,True,78.3,Card Testing,ML Model,128.89
TXN_00407365,True,75.8,Synthetic Identity,ML Model,373.7
TXN_00407428,True,64.4,Card Testing,ML Model,231.48
TXN_00407505,True,94.7,Card Testing,ML Model,30.18
TXN_00407637,True,89.5,Card Testing,ML Model,95.32
TXN_00407703,True,89.6,Friendly Fraud,ML Model,36.47
TXN_00407929,True,91.2,Friendly Fraud,ML Model,28.37
TXN_00408232,True,79.5,Synthetic Identity,ML Model,354.06
TXN_00408406,True,84.6,Stolen Card,ML Model,60.68
TXN_00408411,True,85.7,Stolen Card,Manual Review,574.0
TXN_00408497,True,86.8,Account Takeover,ML Model,215.95
TXN_00408514,True,72.1,Synthetic Identity,ML Model,78.69
TXN_00408810,True,73.6,Synthetic Identity,ML Model,45.32
TXN_00408834,True,67.7,Card Testing,ML Model,27.64
TXN_00408886,True,78.4,Stolen Card,Rule-Based,71.28
TXN_00408909,True,94.9,Stolen Card,ML Model,163.11
TXN_00409112,True,90.0,Account Takeover,ML Model,269.59
TXN_00409120,True,83.4,Account Takeover,ML Model,455.39
TXN_00409528,True,68.0,Friendly Fraud,Not Detected,0.0
TXN_00409585,True,66.7,Friendly Fraud,ML Model,67.01
TXN_00409746,True,63.8,Synthetic Identity,Manual Review,1130.23
TXN_00409862,True,84.5,Friendly Fraud,ML Model,42.18
TXN_00410043,True,72.3,Account Takeover,ML Model,405.8
TXN_00410243,True,68.2,Synthetic Identity,Rule-Based,61.91
TXN_00410430,True,65.1,Synthetic Identity,ML Model,1074.16
TXN_00410436,True,84.1,Synthetic Identity,Rule-Based,352.21
TXN_00410446,True,85.9,Stolen Card,ML Model,861.1
TXN_00410533,True,63.2,Stolen Card,ML Model,311.09
TXN_00410625,True,71.8,Stolen Card,ML Model,219.53
TXN_00410667,True,84.4,Account Takeover,ML Model,35.16
TXN_00410736,True,72.8,Stolen Card,ML Model,127.84
TXN_00410775,True,62.0,Account Takeover,Manual Review,293.42
TXN_00410900,True,61.7,Stolen Card,ML Model,611.59
TXN_00410951,True,64.7,Card Testing,Not Detected,0.0
TXN_00410958,True,65.5,Account Takeover,ML Model,1311.08
TXN_00410967,True,85.3,Friendly Fraud,ML Model,28.64
TXN_00411010,True,86.7,Card Testing,ML Model,46.73
TXN_00411081,True,74.4,Stolen Card,ML Model,68.68
TXN_00411310,True,62.0,Account Takeover,Rule-Based,291.31
TXN_00411323,True,76.0,Card Testing,Rule-Based,1737.85
TXN_00411328,True,67.3,Card Testing,ML Model,234.81
TXN_00411397,True,80.2,Account Takeover,ML Model,402.38
TXN_00411512,True,72.1,Synthetic Identity,ML Model,216.83
TXN_00411617,True,84.0,Card Testing,ML Model,163.54
TXN_00411618,True,61.6,Synthetic Identity,ML Model,309.74
TXN_00411718,True,84.5,Friendly Fraud,Rule-Based,181.71
TXN_00411765,True,88.3,Account Takeover,ML Model,165.84
TXN_00411843,True,68.3,Stolen Card,ML Model,70.54
TXN_00411911,True,91.4,Synthetic Identity,Rule-Based,115.43
TXN_00411943,True,77.6,Account Takeover,Rule-Based,214.34
TXN_00411962,True,83.0,Synthetic Identity,ML Model,201.58
TXN_00411973,True,80.0,Account Takeover,Rule-Based,144.24
TXN_00412222,True,79.7,Card Testing,ML Model,380.17
TXN_00412234,True,78.8,Account Takeover,ML Model,66.54
TXN_00412272,True,83.0,Synthetic Identity,Not Detected,0.0
TXN_00412297,True,68.4,Synthetic Identity,ML Model,468.42
TXN_00412463,True,71.1,Synthetic Identity,Rule-Based,30.93
TXN_00412520,True,70.2,Synthetic Identity,ML Model,140.25
TXN_00412755,True,75.2,Friendly Fraud,ML Model,47.84
TXN_00412873,True,79.3,Friendly Fraud,ML Model,631.02
TXN_00413014,True,68.8,Card Testing,ML Model,153.02
TXN_00413021,True,71.4,Card Testing,ML Model,24.11
TXN_00413105,True,61.4,Account Takeover,Rule-Based,84.96
TXN_00413107,True,85.0,Account Takeover,ML Model,189.37
TXN_00413140,True,94.4,Account Takeover,Not Detected,0.0
TXN_00413326,True,94.7,Stolen Card,ML Model,460.48
TXN_00413442,True,73.4,Stolen Card,ML Model,255.49
TXN_00413506,True,61.9,Stolen Card,ML Model,94.42
TXN_00413587,True,90.7,Friendly Fraud,Rule-Based,330.69
TXN_00413620,True,63.6,Stolen Card,ML Model,23.32
TXN_00413637,True,63.5,Card Testing,Not Detected,0.0
TXN_00413657,True,77.9,Friendly Fraud,ML Model,139.62
TXN_00413720,True,74.5,Stolen Card,Rule-Based,300.58
TXN_00413848,True,80.3,Card Testing,ML Model,958.28
TXN_00413898,True,63.4,Stolen Card,Rule-Based,483.04
TXN_00414016,True,65.9,Stolen Card,ML Model,48.78
TXN_00414229,True,69.2,Stolen Card,ML Model,274.25
TXN_00414332,True,65.6,Friendly Fraud,ML Model,2243.92
TXN_00414351,True,69.4,Friendly Fraud,ML Model,171.38
TXN_00414384,True,85.1,Friendly Fraud,Rule-Based,41.92
TXN_00414464,True,68.4,Account Takeover,ML Model,62.21
TXN_00414669,True,69.8,Friendly Fraud,Not Detected,0.0
TXN_00414728,True,88.1,Friendly Fraud,ML Model,64.09
TXN_00414756,True,77.8,Account Takeover,ML Model,24.92
TXN_00414780,True,92.9,Account Takeover,Rule-Based,67.14
TXN_00414797,True,78.4,Stolen Card,Not Detected,0.0
TXN_00415310,True,90.1,Card Testing,ML Model,69.82
TXN_00415597,True,82.1,Stolen Card,ML Model,237.82
TXN_00415627,True,64.2,Friendly Fraud,ML Model,69.58
TXN_00415635,True,92.3,Stolen Card,Rule-Based,21.04
TXN_00415750,True,60.7,Synthetic Identity,ML Model,151.39
TXN_00416063,True,63.2,Synthetic Identity,ML Model,111.97
TXN_00416100,True,75.8,Card Testing,ML Model,154.4
TXN_00416296,True,88.6,Synthetic Identity,ML Model,324.92
TXN_00416312,True,81.4,Friendly Fraud,Not Detected,0.0
TXN_00416350,True,74.0,Friendly Fraud,ML Model,149.1
TXN_00416461,True,81.1,Stolen Card,Rule-Based,458.7
TXN_00416467,True,89.1,Friendly Fraud,Manual Review,163.66
TXN_00416488,True,73.4,Card Testing,ML Model,812.79
TXN_00416547,True,67.8,Account Takeover,ML Model,131.04
TXN_00416674,True,78.8,Synthetic Identity,Rule-Based,62.19
TXN_00416743,True,69.1,Account Takeover,ML Model,88.28
TXN_00416829,True,65.5,Card Testing,Rule-Based,33.81
TXN_00416838,True,87.6,Stolen Card,ML Model,283.7
TXN_00416880,True,61.6,Account Takeover,ML Model,73.34
TXN_00416929,True,60.7,Card Testing,ML Model,70.19
TXN_00416957,True,86.5,Friendly Fraud,ML Model,770.34
TXN_00417198,True,81.6,Card Testing,ML Model,128.0
TXN_00417566,True,81.9,Synthetic Identity,ML Model,148.74
TXN_00417589,True,84.1,Card Testing,ML Model,141.26
TXN_00417611,True,91.1,Synthetic Identity,Manual Review,357.6
TXN_00417619,True,86.8,Synthetic Identity,ML Model,54.55
TXN_00417957,True,79.4,Friendly Fraud,ML Model,194.44
TXN_00418006,True,74.4,Account Takeover,ML Model,85.63
TXN_00418007,True,63.6,Stolen Card,ML Model,11.18
TXN_00418032,True,78.9,Stolen Card,Rule-Based,333.41
TXN_00418123,True,63.4,Synthetic Identity,ML Model,122.47
TXN_00418352,True,62.5,Card Testing,Rule-Based,73.44
TXN_00418439,True,90.5,Synthetic Identity,Rule-Based,169.66
TXN_00418452,True,90.3,Account Takeover,ML Model,11107.11
TXN_00418635,True,91.8,Account Takeover,Not Detected,0.0
TXN_00418752,True,67.9,Stolen Card,ML Model,581.42
TXN_00418757,True,73.5,Friendly Fraud,ML Model,90.81
TXN_00418806,True,91.1,Synthetic Identity,ML Model,78.13
TXN_00418896,True,83.5,Friendly Fraud,Rule-Based,58.39
TXN_00419057,True,74.1,Card Testing,ML Model,477.55
TXN_00419255,True,75.3,Synthetic Identity,ML Model,67.59
TXN_00419314,True,78.1,Friendly Fraud,ML Model,64.14
TXN_00419536,True,68.1,Synthetic Identity,ML Model,522.47
TXN_00419676,True,74.1,Stolen Card,ML Model,141.81
TXN_00419691,True,78.2,Stolen Card,ML Model,124.81
TXN_00419735,True,87.3,Friendly Fraud,ML Model,241.85
TXN_00419786,True,65.8,Friendly Fraud,Rule-Based,34.37
TXN_00419813,True,81.0,Synthetic Identity,ML Model,10.87
TXN_00419888,True,78.7,Stolen Card,ML Model,509.55
TXN_00419890,True,73.3,Synthetic Identity,ML Model,860.26
TXN_00420094,True,83.5,Synthetic Identity,Manual Review,118.13
TXN_00420139,True,69.7,Stolen Card,Rule-Based,46.91
TXN_00420194,True,78.8,Synthetic Identity,ML Model,91.17
TXN_00420238,True,77.7,Stolen Card,ML Model,72.8
TXN_00420263,True,76.1,Card Testing,ML Model,57.71
TXN_00420364,True,61.2,Card Testing,ML Model,19.69
TXN_00420429,True,63.3,Card Testing,ML Model,47.69
TXN_00420439,True,63.9,Account Takeover,ML Model,39.67
TXN_00420720,True,74.9,Account Takeover,Not Detected,0.0
TXN_00420873,True,63.3,Friendly Fraud,ML Model,101.28
TXN_00420933,True,67.6,Account Takeover,ML Model,540.21
TXN_00420948,True,63.0,Account Takeover,Not Detected,0.0
TXN_00421023,True,74.3,Synthetic Identity,Rule-Based,480.23
TXN_00421077,True,80.4,Account Takeover,Rule-Based,543.31
TXN_00421094,True,61.2,Stolen Card,Rule-Based,583.85
TXN_00421244,True,86.4,Friendly Fraud,Rule-Based,27.07
TXN_00421357,True,68.4,Friendly Fraud,ML Model,153.59
TXN_00421392,True,69.4,Stolen Card,Rule-Based,92.28
TXN_00421413,True,68.0,Stolen Card,ML Model,371.75
TXN_00421605,True,61.0,Account Takeover,Rule-Based,121.57
TXN_00421837,True,94.0,Friendly Fraud,ML Model,34.03
TXN_00422412,True,86.9,Account Takeover,ML Model,140.58
TXN_00422423,True,76.6,Stolen Card,ML Model,65.91
TXN_00422482,True,77.0,Friendly Fraud,Not Detected,0.0
TXN_00422507,True,89.7,Synthetic Identity,Not Detected,0.0
TXN_00422593,True,66.4,Stolen Card,Rule-Based,156.05
TXN_00422599,True,87.7,Stolen Card,ML Model,442.65
TXN_00422639,True,90.4,Card Testing,Rule-Based,308.67
TXN_00422660,True,72.7,Stolen Card,ML Model,98.41
TXN_00422766,True,62.6,Stolen Card,ML Model,16.24
TXN_00422833,True,69.5,Account Takeover,ML Model,14.71
TXN_00422847,True,74.1,Card Testing,Rule-Based,674.23
TXN_00422865,True,65.7,Account Takeover,ML Model,16.92
TXN_00423218,True,91.3,Friendly Fraud,ML Model,122.3
TXN_00423262,True,76.5,Stolen Card,Rule-Based,58.27
TXN_00423522,True,81.3,Synthetic Identity,ML Model,1964.6
TXN_00423599,True,73.3,Friendly Fraud,Manual Review,507.8
TXN_00423845,True,74.0,Friendly Fraud,Rule-Based,110.16
TXN_00423927,True,70.7,Stolen Card,Rule-Based,261.63
TXN_00423955,True,60.9,Card Testing,ML Model,200.94
TXN_00423998,True,85.0,Synthetic Identity,ML Model,491.81
TXN_00424059,True,85.9,Friendly Fraud,Manual Review,204.09
TXN_00424150,True,74.2,Card Testing,ML Model,22.64
TXN_00424468,True,84.0,Card Testing,ML Model,231.34
TXN_00424597,True,85.5,Synthetic Identity,Not Detected,0.0
TXN_00424663,True,69.1,Synthetic Identity,ML Model,287.85
TXN_00424673,True,84.0,Card Testing,ML Model,30.0
TXN_00424674,True,65.0,Card Testing,ML Model,206.92
TXN_00425149,True,77.3,Synthetic Identity,ML Model,289.64
TXN_00425152,True,75.6,Synthetic Identity,ML Model,163.62
TXN_00425356,True,80.7,Friendly Fraud,ML Model,175.11
TXN_00425520,True,87.8,Synthetic Identity,Manual Review,509.52
TXN_00425970,True,65.9,Card Testing,ML Model,355.87
TXN_00425989,True,83.6,Synthetic Identity,ML Model,23.19
TXN_00426282,True,60.3,Synthetic Identity,ML Model,1386.11
TXN_00426309,True,82.9,Stolen Card,ML Model,1072.45
TXN_00426369,True,75.7,Stolen Card,Rule-Based,42.84
TXN_00426384,True,60.9,Account Takeover,Rule-Based,292.62
TXN_00426417,True,93.6,Friendly Fraud,ML Model,105.43
TXN_00426584,True,66.8,Stolen Card,ML Model,263.14
TXN_00426814,True,79.3,Friendly Fraud,ML Model,51.75
TXN_00426994,True,76.3,Card Testing,Manual Review,96.94
TXN_00427033,True,60.7,Friendly Fraud,Manual Review,83.57
TXN_00427035,True,63.3,Card Testing,ML Model,444.25
TXN_00427331,True,70.5,Synthetic Identity,Manual Review,381.77
TXN_00427347,True,66.1,Stolen Card,ML Model,188.04
TXN_00427430,True,64.0,Friendly Fraud,ML Model,221.33
TXN_00427445,True,82.0,Synthetic Identity,ML Model,50.85
TXN_00427447,True,94.8,Account Takeover,ML Model,2097.21
TXN_00427588,True,75.0,Friendly Fraud,ML Model,55.35
TXN_00427664,True,60.7,Synthetic Identity,ML Model,410.75
TXN_00428203,True,92.6,Synthetic Identity,ML Model,104.74
TXN_00428206,True,84.2,Card Testing,Not Detected,0.0
TXN_00428217,True,70.1,Account Takeover,Rule-Based,119.39
TXN_00428319,True,60.0,Synthetic Identity,ML Model,60.49
TXN_00428514,True,78.0,Account Takeover,ML Model,177.12
TXN_00428517,True,80.4,Card Testing,ML Model,13.62
TXN_00428651,True,90.8,Card Testing,ML Model,1884.44
TXN_00428863,True,77.3,Friendly Fraud,ML Model,454.59
TXN_00428944,True,77.1,Synthetic Identity,ML Model,62.61
TXN_00428997,True,67.6,Synthetic Identity,Rule-Based,972.36
TXN_00429203,True,90.7,Account Takeover,Rule-Based,139.21
TXN_00429321,True,77.1,Synthetic Identity,ML Model,59.97
TXN_00429364,True,63.5,Friendly Fraud,ML Model,121.75
TXN_00429407,True,65.3,Friendly Fraud,ML Model,485.72
TXN_00429421,True,90.6,Stolen Card,ML Model,475.36
TXN_00429467,True,93.7,Card Testing,ML Model,523.72
TXN_00429606,True,85.8,Card Testing,ML Model,120.37
TXN_00429614,True,87.9,Friendly Fraud,ML Model,643.05
TXN_00429682,True,89.7,Synthetic Identity,ML Model,627.78
TXN_00429822,True,66.4,Card Testing,Not Detected,0.0
TXN_00429918,True,71.1,Synthetic Identity,ML Model,27.96
TXN_00430043,True,88.7,Friendly Fraud,ML Model,210.35
TXN_00430163,True,89.7,Friendly Fraud,ML Model,79.61
TXN_00430445,True,64.8,Stolen Card,ML Model,123.66
TXN_00430494,True,70.7,Card Testing,Rule-Based,192.84
TXN_00430580,True,87.8,Stolen Card,Manual Review,346.08
TXN_00430613,True,68.0,Stolen Card,ML Model,248.13
TXN_00430650,True,73.9,Card Testing,ML Model,266.28
TXN_00430691,True,91.4,Friendly Fraud,ML Model,44.03
TXN_00430734,True,88.6,Stolen Card,ML Model,164.7
TXN_00430803,True,83.3,Friendly Fraud,ML Model,95.93
TXN_00430904,True,79.9,Stolen Card,ML Model,44.55
TXN_00431049,True,67.8,Card Testing,ML Model,328.67
TXN_00431054,True,92.6,Account Takeover,Rule-Based,1277.45
TXN_00431178,True,93.3,Card Testing,ML Model,91.76
TXN_00431249,True,74.3,Card Testing,ML Model,68.79
TXN_00431456,True,82.1,Card Testing,Not Detected,0.0
TXN_00431622,True,66.7,Stolen Card,ML Model,193.13
TXN_00431641,True,86.3,Synthetic Identity,Rule-Based,305.27
TXN_00431713,True,69.9,Card Testing,Rule-Based,40.11
TXN_00431845,True,92.1,Account Takeover,ML Model,87.75
TXN_00432113,True,85.9,Account Takeover,ML Model,49.01
TXN_00432139,True,75.7,Friendly Fraud,ML Model,33.32
TXN_00432304,True,93.6,Synthetic Identity,ML Model,79.94
TXN_00432555,True,74.7,Stolen Card,ML Model,114.67
TXN_00432640,True,84.5,Friendly Fraud,Rule-Based,483.16
TXN_00432733,True,64.2,Stolen Card,ML Model,143.46
TXN_00432804,True,67.9,Account Takeover,Rule-Based,143.12
TXN_00432821,True,68.1,Account Takeover,Manual Review,44.26
TXN_00433025,True,83.9,Stolen Card,Rule-Based,206.39
TXN_00433161,True,74.9,Friendly Fraud,Not Detected,0.0
TXN_00433265,True,86.4,Stolen Card,ML Model,174.84
TXN_00433268,True,64.6,Account Takeover,ML Model,101.91
TXN_00433342,True,69.0,Friendly Fraud,Not Detected,0.0
TXN_00433521,True,60.3,Stolen Card,ML Model,159.25
TXN_00433556,True,60.6,Card Testing,ML Model,869.7
TXN_00433609,True,60.1,Account Takeover,Rule-Based,173.01
TXN_00433614,True,67.8,Stolen Card,ML Model,147.89
TXN_00433668,True,63.4,Account Takeover,ML Model,21.91
TXN_00433816,True,83.0,Account Takeover,ML Model,129.26
TXN_00433891,True,90.0,Card Testing,ML Model,136.85
TXN_00433993,True,91.0,Account Takeover,ML Model,139.75
TXN_00434122,True,84.4,Synthetic Identity,ML Model,78.9
TXN_00434272,True,87.5,Account Takeover,Rule-Based,107.54
TXN_00434456,True,83.9,Synthetic Identity,ML Model,3324.2
TXN_00434510,True,80.1,Stolen Card,Rule-Based,239.03
TXN_00434576,True,62.6,Synthetic Identity,ML Model,193.08
TXN_00434624,True,61.6,Friendly Fraud,Rule-Based,163.49
TXN_00434803,True,84.3,Stolen Card,ML Model,613.31
TXN_00434819,True,62.3,Card Testing,ML Model,259.1
TXN_00434848,True,84.3,Card Testing,ML Model,69.47
TXN_00435010,True,67.5,Synthetic Identity,ML Model,634.7
TXN_00435079,True,62.9,Synthetic Identity,Manual Review,33.97
TXN_00435344,True,63.1,Stolen Card,Manual Review,294.53
TXN_00435520,True,73.0,Stolen Card,ML Model,87.27
TXN_00435566,True,72.1,Card Testing,ML Model,226.55
TXN_00435789,True,85.4,Synthetic Identity,ML Model,8.83
TXN_00435870,True,75.9,Stolen Card,ML Model,29.52
TXN_00435928,True,93.3,Friendly Fraud,Rule-Based,187.87
TXN_00435995,True,70.4,Card Testing,ML Model,177.12
TXN_00436130,True,74.1,Account Takeover,ML Model,1944.09
TXN_00436288,True,80.5,Card Testing,ML Model,18.12
TXN_00436319,True,83.3,Friendly Fraud,ML Model,440.37
TXN_00436330,True,87.7,Stolen Card,ML Model,608.61
TXN_00436422,True,81.0,Card Testing,ML Model,69.51
TXN_00436440,True,64.1,Stolen Card,ML Model,4628.69
TXN_00436516,True,92.4,Synthetic Identity,Rule-Based,818.83
TXN_00436556,True,63.5,Card Testing,ML Model,74.16
TXN_00436582,True,70.3,Card Testing,Rule-Based,324.17
TXN_00436639,True,67.4,Account Takeover,ML Model,522.85
TXN_00436792,True,91.9,Account Takeover,ML Model,459.11
TXN_00436795,True,81.6,Synthetic Identity,ML Model,150.6
TXN_00436810,True,64.6,Synthetic Identity,ML Model,80.62
TXN_00436916,True,66.4,Synthetic Identity,ML Model,60.45
TXN_00436934,True,77.3,Friendly Fraud,ML Model,404.98
TXN_00437138,True,94.9,Friendly Fraud,ML Model,114.67
TXN_00437142,True,79.7,Account Takeover,Not Detected,0.0
TXN_00437266,True,78.2,Friendly Fraud,ML Model,675.09
TXN_00437473,True,62.2,Synthetic Identity,Manual Review,102.33
TXN_00437570,True,85.4,Account Takeover,Rule-Based,249.53
TXN_00437597,True,86.4,Account Takeover,Rule-Based,247.64
TXN_00437789,True,89.2,Card Testing,ML Model,8788.42
TXN_00437831,True,72.4,Card Testing,ML Model,171.83
TXN_00437943,True,74.1,Card Testing,Manual Review,35.95
TXN_00438156,True,61.9,Account Takeover,ML Model,18.09
TXN_00438233,True,80.7,Stolen Card,ML Model,91.35
TXN_00438508,True,73.0,Friendly Fraud,ML Model,226.2
