account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,latest_mrr,latest_arr,had_upgrade,had_downgrade,billing_frequency,auto_renew,distinct_features_used,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,total_tickets,avg_satisfaction,avg_resolution_hours,avg_first_response_min,critical_tickets,escalations,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,tenure_months,has_satisfaction_data,churn_label,churn_numeric,mrr_per_seat,critical_ticket_ratio,error_rate,beta_adoption_ratio,tickets_per_month,features_per_month,is_enterprise,is_us,has_support_interaction,engagement_score
A-7cfe77,Company_367,DevTools,US,2024-07-10 00:00:00,ads,Pro,69,False,False,5,3381,40572,1,1,monthly,1,16,1435,3030.63,77,7,7,2.0,30.71,105.57,57,0,2024-12-19,features,0.0,False,True,False,missing features,5,1,Retained,0,49.0,8.1429,0.0537,0.0049,1.4,3.2,0,1,1,0.3318
A-bb1486,Company_265,HealthTech,US,2024-11-05 00:00:00,organic,Basic,41,False,False,8,3381,40572,0,1,monthly,1,24,1215,2832.02,108,15,3,1.0,11.0,78.0,84,0,2024-11-23,competitor,0.0,False,True,True,switched to competitor,0,1,Retained,0,82.46,28.0,0.0889,0.0123,3.0,24.0,0,1,1,0.3808
A-bb1486,Company_265,HealthTech,US,2024-11-05 00:00:00,organic,Basic,41,False,False,8,3381,40572,0,1,monthly,1,24,1215,2832.02,108,15,3,1.0,11.0,78.0,84,0,2024-11-21,budget,0.0,False,False,False,switched to competitor,0,1,Retained,0,82.46,28.0,0.0889,0.0123,3.0,24.0,0,1,1,0.3808
A-dcc2f0,Company_309,FinTech,UK,2023-07-22 00:00:00,organic,Basic,15,False,False,15,3184,38208,1,0,monthly,1,35,1666,3206.57,52,16,2,0.0,27.0,100.0,76,0,2024-04-10,features,0.0,True,False,False,,8,0,Retained,0,212.27,38.0,0.0312,0.0096,0.25,4.375,0,0,1,0.571
A-5247b3,Company_375,FinTech,UK,2024-03-12 00:00:00,partner,Pro,16,True,False,11,3184,38208,1,0,monthly,1,32,3050,2953.53,145,45,5,2.4,45.8,96.6,240,0,2024-10-12,support,28.84,False,True,False,missing features,7,1,Retained,0,199.0,48.0,0.0475,0.0148,0.7143,4.5714,0,0,1,0.5836
A-4437e4,Company_192,Cybersecurity,US,2023-09-16 00:00:00,event,Enterprise,3,False,False,16,3184,38208,1,1,monthly,1,37,4836,3135.8,258,48,6,1.0,34.67,125.33,249,166,2024-06-21,features,0.0,False,False,False,too expensive,9,1,Retained,0,1061.33,41.5,0.0533,0.0099,0.6667,4.1111,1,1,1,0.759
A-0a62f5,Company_381,FinTech,UK,2024-09-11 00:00:00,partner,Pro,16,False,False,4,3184,38208,0,0,monthly,1,20,488,2995.6,14,4,2,0.0,33.5,105.0,50,0,2024-12-07,budget,21.95,False,True,False,,2,0,Retained,0,199.0,25.0,0.0287,0.0082,1.0,10.0,0,0,1,0.3181
A-45ce7a,Company_31,FinTech,US,2023-07-23 00:00:00,ads,Enterprise,16,False,False,7,3184,38208,1,1,monthly,1,21,2120,3204.56,150,10,5,2.2,45.4,91.8,0,0,,,0.0,,,,,31,1,Retained,0,199.0,0.0,0.0708,0.0047,0.1613,0.6774,1,1,1,0.4453
A-019782,Company_142,DevTools,FR,2023-04-19 00:00:00,event,Enterprise,11,False,False,9,3184,38208,1,0,monthly,1,28,1124,2924.51,60,6,2,1.5,10.0,107.0,110,0,,,0.0,,,,,34,1,Retained,0,289.45,55.0,0.0534,0.0053,0.0588,0.8235,1,0,1,0.4304
A-0a62f5,Company_381,FinTech,UK,2024-09-11 00:00:00,partner,Pro,16,False,False,4,3184,38208,0,0,monthly,1,20,488,2995.6,14,4,2,0.0,33.5,105.0,50,0,2024-09-27,pricing,90.9,False,False,False,switched to competitor,0,0,Retained,0,199.0,25.0,0.0287,0.0082,2.0,20.0,0,0,1,0.3181
A-5f2961,Company_284,HealthTech,US,2024-11-22 00:00:00,partner,Basic,4,False,False,7,3184,38208,0,0,monthly,1,22,348,2861.75,19,2,1,0.0,53.0,19.0,36,0,2024-11-28,pricing,6.6,False,False,False,switched to competitor,0,0,Retained,0,796.0,36.0,0.0546,0.0057,1.0,22.0,0,1,1,0.315
A-96215d,Company_318,FinTech,US,2024-08-08 00:00:00,event,Enterprise,10,False,False,6,3184,38208,1,0,monthly,1,20,347,3263.81,21,5,1,3.0,25.0,115.0,32,0,,,0.0,,,,,19,1,Retained,0,318.4,32.0,0.0605,0.0144,0.0526,1.0526,1,1,1,0.3439
A-0a62f5,Company_381,FinTech,UK,2024-09-11 00:00:00,partner,Pro,16,False,False,4,3184,38208,0,0,monthly,1,20,488,2995.6,14,4,2,0.0,33.5,105.0,50,0,2024-10-10,features,0.0,False,False,False,switched to competitor,0,0,Retained,0,199.0,25.0,0.0287,0.0082,2.0,20.0,0,0,1,0.3181
A-0a62f5,Company_381,FinTech,UK,2024-09-11 00:00:00,partner,Pro,16,False,False,4,3184,38208,0,0,monthly,1,20,488,2995.6,14,4,2,0.0,33.5,105.0,50,0,2024-12-27,support,43.6,False,False,False,too expensive,3,0,Retained,0,199.0,25.0,0.0287,0.0082,0.6667,6.6667,0,0,1,0.3181
A-0a62f5,Company_381,FinTech,UK,2024-09-11 00:00:00,partner,Pro,16,False,False,4,3184,38208,0,0,monthly,1,20,488,2995.6,14,4,2,0.0,33.5,105.0,50,0,2024-12-18,budget,0.0,True,False,False,switched to competitor,3,0,Retained,0,199.0,25.0,0.0287,0.0082,0.6667,6.6667,0,0,1,0.3181
A-378b99,Company_60,EdTech,UK,2024-09-01 00:00:00,ads,Pro,8,True,False,12,3184,38208,1,1,monthly,1,33,3390,3233.19,228,30,6,3.0,28.5,78.83,58,0,2024-10-12,pricing,0.0,False,False,False,switched to competitor,1,1,Retained,0,398.0,9.6667,0.0673,0.0088,6.0,33.0,0,0,1,0.6482
A-5247b3,Company_375,FinTech,UK,2024-03-12 00:00:00,partner,Pro,16,True,False,11,3184,38208,1,0,monthly,1,32,3050,2953.53,145,45,5,2.4,45.8,96.6,240,0,2024-10-16,pricing,0.0,False,False,False,,7,1,Retained,0,199.0,48.0,0.0475,0.0148,0.7143,4.5714,0,0,1,0.5836
A-e2cd1b,Company_121,DevTools,US,2024-02-04 00:00:00,other,Enterprise,15,False,False,9,3184,38208,1,0,monthly,1,29,2325,2817.2,90,35,5,3.2,37.8,76.0,147,0,,,0.0,,,,,25,1,Retained,0,212.27,29.4,0.0387,0.0151,0.2,1.16,1,1,1,0.4941
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23 00:00:00,organic,Enterprise,12,False,False,11,3087,37044,1,1,monthly,1,25,840,2915.05,28,10,2,2.5,53.0,109.5,43,0,2024-10-17,budget,0.0,False,False,False,too expensive,7,1,Retained,0,257.25,21.5,0.0333,0.0119,0.2857,3.5714,1,0,1,0.3812
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23 00:00:00,organic,Enterprise,12,False,False,11,3087,37044,1,1,monthly,1,25,840,2915.05,28,10,2,2.5,53.0,109.5,43,0,2024-11-20,budget,0.0,False,False,False,missing features,8,1,Retained,0,257.25,21.5,0.0333,0.0119,0.25,3.125,1,0,1,0.3812
A-22f2df,Company_106,DevTools,US,2024-12-14 00:00:00,ads,Basic,3,False,False,9,2989,35868,1,1,monthly,1,25,2145,2836.36,85,25,5,1.0,44.8,71.6,210,0,,,0.0,,,,,14,1,Retained,0,996.33,42.0,0.0396,0.0117,0.3571,1.7857,0,1,1,0.4435
A-c62e55,Company_315,EdTech,US,2023-02-08 00:00:00,partner,Basic,1,True,False,9,2985,35820,1,0,monthly,1,24,1348,2720.16,52,24,4,3.0,27.5,101.25,64,0,,,0.0,,,,,37,1,Retained,0,2985.0,16.0,0.0386,0.0178,0.1081,0.6486,0,1,1,0.3741
A-558c72,Company_438,FinTech,US,2023-06-01 00:00:00,organic,Basic,12,False,False,7,2985,35820,1,0,monthly,1,19,1184,2784.57,64,16,4,2.25,64.25,79.25,60,30,2024-11-28,support,43.01,False,False,False,switched to competitor,17,1,Retained,0,248.75,15.0,0.0541,0.0135,0.2353,1.1176,0,1,1,0.3193
A-cc102e,Company_443,HealthTech,US,2024-04-15 00:00:00,partner,Enterprise,13,False,False,10,2985,35820,1,0,monthly,1,26,1576,2827.07,156,20,4,3.25,33.25,109.0,43,0,2024-04-25,unknown,50.06,False,False,False,switched to competitor,0,1,Retained,0,229.62,10.75,0.099,0.0127,4.0,26.0,1,1,1,0.4216
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24 00:00:00,other,Pro,15,True,False,7,2985,35820,0,0,monthly,1,21,1842,3019.2,72,18,6,3.33,31.83,75.67,60,30,2023-07-21,features,0.0,False,False,False,switched to competitor,5,1,Retained,0,199.0,10.0,0.0391,0.0098,1.2,4.2,0,1,1,0.4067
A-cc102e,Company_443,HealthTech,US,2024-04-15 00:00:00,partner,Enterprise,13,False,False,10,2985,35820,1,0,monthly,1,26,1576,2827.07,156,20,4,3.25,33.25,109.0,43,0,2024-11-19,pricing,61.1,False,False,False,switched to competitor,7,1,Retained,0,229.62,10.75,0.099,0.0127,0.5714,3.7143,1,1,1,0.4216
A-7da956,Company_141,Cybersecurity,US,2024-06-02 00:00:00,event,Pro,13,True,False,12,2985,35820,1,1,monthly,1,28,1629,2949.63,105,12,3,1.67,32.67,88.0,51,0,,,0.0,,,,,21,1,Retained,0,229.62,17.0,0.0645,0.0074,0.1429,1.3333,0,1,1,0.4614
A-cc102e,Company_443,HealthTech,US,2024-04-15 00:00:00,partner,Enterprise,13,False,False,10,2985,35820,1,0,monthly,1,26,1576,2827.07,156,20,4,3.25,33.25,109.0,43,0,2024-11-19,pricing,0.0,False,False,False,too expensive,7,1,Retained,0,229.62,10.75,0.099,0.0127,0.5714,3.7143,1,1,1,0.4216
A-9bfc9f,Company_228,DevTools,CA,2023-09-14 00:00:00,ads,Pro,53,False,False,9,2940,35280,1,1,monthly,1,23,2256,2969.24,108,24,6,1.67,35.33,84.33,111,37,,,0.0,,,,,29,1,Retained,0,55.47,18.5,0.0479,0.0106,0.2069,0.7931,0,0,1,0.4448
A-9077b0,Company_41,HealthTech,US,2024-08-25 00:00:00,ads,Basic,2,False,False,7,2786,33432,1,0,monthly,1,26,1479,3180.46,93,15,3,4.33,40.33,136.33,138,0,,,0.0,,,,,18,1,Retained,0,1393.0,46.0,0.0629,0.0101,0.1667,1.4444,0,1,1,0.4606
A-e36807,Company_164,EdTech,AU,2024-05-17 00:00:00,other,Pro,6,False,False,10,2786,33432,0,0,monthly,1,27,892,2874.47,54,8,2,4.5,41.0,152.0,49,0,,,0.0,,,,,21,1,Retained,0,464.33,24.5,0.0605,0.009,0.0952,1.2857,0,0,1,0.4005
A-684255,Company_20,FinTech,US,2024-04-14 00:00:00,ads,Enterprise,9,False,False,14,2786,33432,1,1,monthly,1,34,2612,2906.8,176,60,4,3.5,14.25,97.75,66,66,2024-07-03,unknown,0.0,False,False,False,too expensive,2,1,Retained,0,309.56,16.5,0.0674,0.023,2.0,17.0,1,1,1,0.575
A-684255,Company_20,FinTech,US,2024-04-14 00:00:00,ads,Enterprise,9,False,False,14,2786,33432,1,1,monthly,1,34,2612,2906.8,176,60,4,3.5,14.25,97.75,66,66,2024-05-04,budget,0.0,False,False,True,missing features,0,1,Retained,0,309.56,16.5,0.0674,0.023,4.0,34.0,1,1,1,0.575
A-3d957b,Company_311,HealthTech,UK,2024-04-04 00:00:00,other,Pro,14,False,False,6,2786,33432,1,0,monthly,1,13,429,2913.27,39,9,3,1.0,41.33,79.33,48,0,2024-05-05,budget,0.0,False,False,False,too expensive,1,1,Retained,0,199.0,16.0,0.0909,0.021,3.0,13.0,0,0,1,0.2292
A-bad8c1,Company_34,FinTech,AU,2023-03-01 00:00:00,organic,Basic,7,False,False,7,2646,31752,1,0,monthly,1,29,385,3396.62,11,6,1,4.0,27.0,49.0,37,0,2023-10-04,unknown,0.0,False,False,True,too expensive,7,1,Retained,0,378.0,37.0,0.0286,0.0156,0.1429,4.1429,0,0,1,0.4595
A-396e5f,Company_30,Cybersecurity,CA,2024-10-02 00:00:00,other,Enterprise,2,False,False,10,2597,31164,1,1,monthly,1,29,2700,3189.58,115,25,5,0.8,24.8,102.8,220,55,2024-11-30,features,0.0,False,False,False,too expensive,1,1,Retained,0,1298.5,44.0,0.0426,0.0093,5.0,29.0,1,0,1,0.5616
A-17939a,Company_162,HealthTech,US,2024-12-26 00:00:00,organic,Basic,1,False,False,11,2587,31044,0,0,monthly,1,25,3080,2589.89,301,35,7,2.57,38.0,83.43,235,0,,,0.0,,,,,14,1,Retained,0,2587.0,33.5714,0.0977,0.0114,0.5,1.7857,0,1,1,0.4643
A-712426,Company_155,HealthTech,US,2024-11-10 00:00:00,other,Enterprise,9,False,False,15,2587,31044,1,0,monthly,1,32,4176,3066.87,186,36,6,3.67,37.33,79.17,142,0,2024-12-23,features,0.0,True,False,True,missing features,1,1,Retained,0,287.44,23.6667,0.0445,0.0086,6.0,32.0,1,1,1,0.6601
A-712426,Company_155,HealthTech,US,2024-11-10 00:00:00,other,Enterprise,9,False,False,15,2587,31044,1,0,monthly,1,32,4176,3066.87,186,36,6,3.67,37.33,79.17,142,0,2024-11-26,pricing,0.0,False,False,True,,0,1,Retained,0,287.44,23.6667,0.0445,0.0086,6.0,32.0,1,1,1,0.6601
A-712426,Company_155,HealthTech,US,2024-11-10 00:00:00,other,Enterprise,9,False,False,15,2587,31044,1,0,monthly,1,32,4176,3066.87,186,36,6,3.67,37.33,79.17,142,0,2024-11-21,pricing,0.0,True,False,False,missing features,0,1,Retained,0,287.44,23.6667,0.0445,0.0086,6.0,32.0,1,1,1,0.6601
A-bcf664,Company_248,DevTools,US,2023-05-19 00:00:00,other,Pro,5,False,False,13,2587,31044,0,0,monthly,1,31,2875,3248.57,140,25,5,2.4,36.0,110.6,224,56,2024-10-04,features,75.32,False,False,True,too expensive,16,1,Retained,0,517.4,44.8,0.0487,0.0087,0.3125,1.9375,0,1,1,0.6002
A-bcf664,Company_248,DevTools,US,2023-05-19 00:00:00,other,Pro,5,False,False,13,2587,31044,0,0,monthly,1,31,2875,3248.57,140,25,5,2.4,36.0,110.6,224,56,2024-08-17,competitor,0.0,False,False,True,,14,1,Retained,0,517.4,44.8,0.0487,0.0087,0.3571,2.2143,0,1,1,0.6002
A-bcf664,Company_248,DevTools,US,2023-05-19 00:00:00,other,Pro,5,False,False,13,2587,31044,0,0,monthly,1,31,2875,3248.57,140,25,5,2.4,36.0,110.6,224,56,2024-08-08,competitor,0.0,False,False,False,,14,1,Retained,0,517.4,44.8,0.0487,0.0087,0.3571,2.2143,0,1,1,0.6002
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01 00:00:00,event,Basic,27,False,False,11,2548,30576,1,1,monthly,1,30,2328,2951.9,112,28,4,1.75,53.75,82.75,0,0,,,0.0,,,,,34,1,Retained,0,94.37,0.0,0.0481,0.012,0.1176,0.8824,0,0,1,0.5219
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15 00:00:00,ads,Enterprise,5,False,False,11,2499,29988,1,0,monthly,1,29,3456,3032.22,222,30,6,2.17,36.83,86.17,220,0,2024-10-15,features,0.0,False,False,False,too expensive,20,1,Retained,0,499.8,36.6667,0.0642,0.0087,0.3,1.45,1,1,1,0.5837
A-6e7827,Company_372,DevTools,US,2023-03-26 00:00:00,other,Basic,1,False,False,9,2450,29400,1,0,monthly,1,24,838,3007.49,62,6,2,3.5,51.0,83.5,0,0,2023-09-19,support,0.0,False,False,False,switched to competitor,5,1,Retained,0,2450.0,0.0,0.074,0.0072,0.4,4.8,0,1,1,0.3819
A-6e7827,Company_372,DevTools,US,2023-03-26 00:00:00,other,Basic,1,False,False,9,2450,29400,1,0,monthly,1,24,838,3007.49,62,6,2,3.5,51.0,83.5,0,0,2024-04-09,features,0.0,False,False,False,missing features,12,1,Retained,0,2450.0,0.0,0.074,0.0072,0.1667,2.0,0,1,1,0.3819
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01 00:00:00,event,Enterprise,1,False,False,10,2388,28656,1,0,monthly,1,31,4536,3070.66,336,72,8,3.12,48.75,98.13,224,56,2024-11-12,pricing,70.03,False,False,False,switched to competitor,0,1,Retained,0,2388.0,28.0,0.0741,0.0159,8.0,31.0,1,1,1,0.6698
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01 00:00:00,event,Enterprise,1,False,False,10,2388,28656,1,0,monthly,1,31,4536,3070.66,336,72,8,3.12,48.75,98.13,224,56,2024-11-23,support,0.0,False,False,False,too expensive,0,1,Retained,0,2388.0,28.0,0.0741,0.0159,8.0,31.0,1,1,1,0.6698
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01 00:00:00,event,Enterprise,1,False,False,10,2388,28656,1,0,monthly,1,31,4536,3070.66,336,72,8,3.12,48.75,98.13,224,56,2024-12-19,support,0.0,True,False,True,missing features,1,1,Retained,0,2388.0,28.0,0.0741,0.0159,8.0,31.0,1,1,1,0.6698
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01 00:00:00,event,Enterprise,1,False,False,10,2388,28656,1,0,monthly,1,31,4536,3070.66,336,72,8,3.12,48.75,98.13,224,56,2024-12-31,unknown,0.0,True,False,False,,1,1,Retained,0,2388.0,28.0,0.0741,0.0159,8.0,31.0,1,1,1,0.6698
A-c42f1f,Company_21,HealthTech,US,2024-07-28 00:00:00,other,Pro,8,False,False,8,2388,28656,1,1,monthly,1,24,3033,2810.94,180,45,9,2.22,31.33,81.89,140,35,,,0.0,,,,,19,1,Retained,0,298.5,15.5556,0.0593,0.0148,0.4737,1.2632,0,1,1,0.4787
A-241e75,Company_242,EdTech,US,2024-07-03 00:00:00,partner,Enterprise,3,False,False,5,2254,27048,0,1,monthly,1,17,1064,3580.61,80,8,4,2.25,31.5,101.0,28,0,2024-10-11,unknown,0.0,False,False,False,,3,1,Retained,0,751.33,7.0,0.0752,0.0075,1.3333,5.6667,1,1,1,0.3911
A-241e75,Company_242,EdTech,US,2024-07-03 00:00:00,partner,Enterprise,3,False,False,5,2254,27048,0,1,monthly,1,17,1064,3580.61,80,8,4,2.25,31.5,101.0,28,0,2024-12-19,features,0.0,True,False,False,switched to competitor,5,1,Retained,0,751.33,7.0,0.0752,0.0075,0.8,3.4,1,1,1,0.3911
A-0158bb,Company_461,FinTech,DE,2024-05-22 00:00:00,partner,Basic,5,False,False,6,2205,26460,1,0,monthly,1,19,364,3390.31,22,3,1,3.0,32.0,50.0,36,0,,,0.0,,,,,21,1,Retained,0,441.0,36.0,0.0604,0.0082,0.0476,0.9048,0,0,1,0.35
A-331424,Company_246,DevTools,US,2023-11-06 00:00:00,organic,Basic,11,False,False,6,2189,26268,0,0,monthly,1,17,428,3808.5,18,6,2,0.0,24.5,98.5,0,0,2024-02-21,competitor,0.0,False,False,False,switched to competitor,3,0,Retained,0,199.0,0.0,0.0421,0.014,0.6667,5.6667,0,1,1,0.3845
A-5a92e7,Company_413,HealthTech,US,2024-06-11 00:00:00,ads,Pro,4,False,False,19,2107,25284,0,0,monthly,1,37,6195,3251.02,532,56,7,3.14,45.0,86.14,340,0,2024-11-11,budget,0.0,True,False,False,missing features,5,1,Retained,0,526.75,48.5714,0.0859,0.009,1.4,7.4,0,1,1,0.8487
A-5a92e7,Company_413,HealthTech,US,2024-06-11 00:00:00,ads,Pro,4,False,False,19,2107,25284,0,0,monthly,1,37,6195,3251.02,532,56,7,3.14,45.0,86.14,340,0,2024-06-18,features,0.0,True,False,False,missing features,0,1,Retained,0,526.75,48.5714,0.0859,0.009,7.0,37.0,0,1,1,0.8487
A-625d0b,Company_290,EdTech,AU,2024-09-02 00:00:00,ads,Basic,9,False,False,11,2058,24696,0,0,monthly,1,32,2645,2620.17,190,30,5,0.6,48.4,72.4,162,0,,,0.0,,,,,18,1,Retained,0,228.67,32.4,0.0718,0.0113,0.2778,1.7778,0,0,1,0.5193
A-1b7577,Company_39,Cybersecurity,US,2024-10-27 00:00:00,other,Pro,4,False,False,11,2009,24108,0,1,monthly,1,33,3235,3154.81,165,20,5,3.2,27.2,109.4,186,0,,,0.0,,,,,16,1,Retained,0,502.25,37.2,0.051,0.0062,0.3125,2.0625,0,1,1,0.6298
A-c7e58b,Company_404,HealthTech,IN,2023-06-25 00:00:00,other,Pro,3,False,False,7,1990,23880,0,0,monthly,1,22,1715,3113.32,90,5,5,2.8,30.6,98.4,68,0,,,0.0,,,,,32,1,Retained,0,663.33,13.6,0.0525,0.0029,0.1562,0.6875,0,0,1,0.4222
A-ae052e,Company_132,FinTech,CA,2023-09-11 00:00:00,other,Basic,39,False,False,6,1960,23520,1,1,monthly,1,24,1200,3047.69,48,24,4,2.0,31.25,60.5,58,0,2024-10-17,budget,0.0,False,False,False,too expensive,13,1,Retained,0,50.26,14.5,0.04,0.02,0.3077,1.8462,0,0,1,0.407
A-ae052e,Company_132,FinTech,CA,2023-09-11 00:00:00,other,Basic,39,False,False,6,1960,23520,1,1,monthly,1,24,1200,3047.69,48,24,4,2.0,31.25,60.5,58,0,2023-10-07,support,0.0,False,False,False,too expensive,0,1,Retained,0,50.26,14.5,0.04,0.02,4.0,24.0,0,0,1,0.407
A-ae052e,Company_132,FinTech,CA,2023-09-11 00:00:00,other,Basic,39,False,False,6,1960,23520,1,1,monthly,1,24,1200,3047.69,48,24,4,2.0,31.25,60.5,58,0,2024-12-14,competitor,0.0,False,False,False,too expensive,15,1,Retained,0,50.26,14.5,0.04,0.02,0.2667,1.6,0,0,1,0.407
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28 00:00:00,partner,Enterprise,1,False,False,12,1960,23520,1,0,monthly,1,26,1368,3218.76,72,3,3,4.67,30.67,115.0,135,0,2024-01-08,pricing,0.0,False,True,False,switched to competitor,5,1,Retained,0,1960.0,45.0,0.0526,0.0022,0.6,5.2,1,0,1,0.4593
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28 00:00:00,partner,Enterprise,1,False,False,12,1960,23520,1,0,monthly,1,26,1368,3218.76,72,3,3,4.67,30.67,115.0,135,0,2024-04-18,unknown,0.0,False,False,False,missing features,8,1,Retained,0,1960.0,45.0,0.0526,0.0022,0.375,3.25,1,0,1,0.4593
A-ae052e,Company_132,FinTech,CA,2023-09-11 00:00:00,other,Basic,39,False,False,6,1960,23520,1,1,monthly,1,24,1200,3047.69,48,24,4,2.0,31.25,60.5,58,0,2024-11-13,unknown,0.0,False,False,False,too expensive,14,1,Retained,0,50.26,14.5,0.04,0.02,0.2857,1.7143,0,0,1,0.407
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28 00:00:00,partner,Enterprise,1,False,False,12,1960,23520,1,0,monthly,1,26,1368,3218.76,72,3,3,4.67,30.67,115.0,135,0,2024-06-27,competitor,0.0,False,False,False,switched to competitor,10,1,Retained,0,1960.0,45.0,0.0526,0.0022,0.3,2.6,1,0,1,0.4593
A-4e0e85,Company_409,DevTools,US,2023-09-08 00:00:00,organic,Enterprise,6,False,False,8,1862,22344,1,0,monthly,1,20,576,2594.16,18,4,2,2.5,53.0,119.5,31,0,2024-03-14,pricing,0.0,False,False,False,,6,1,Retained,0,310.33,15.5,0.0312,0.0069,0.3333,3.3333,1,1,1,0.2726
A-4e0e85,Company_409,DevTools,US,2023-09-08 00:00:00,organic,Enterprise,6,False,False,8,1862,22344,1,0,monthly,1,20,576,2594.16,18,4,2,2.5,53.0,119.5,31,0,2023-11-16,competitor,0.0,False,True,False,too expensive,2,1,Retained,0,310.33,15.5,0.0312,0.0069,1.0,10.0,1,1,1,0.2726
A-39868b,Company_422,FinTech,AU,2024-03-17 00:00:00,partner,Pro,9,False,False,5,1791,21492,1,0,monthly,1,22,1830,3796.14,126,30,6,2.83,39.0,100.83,56,0,2024-05-24,budget,0.0,True,False,True,too expensive,2,1,Retained,0,199.0,9.3333,0.0689,0.0164,3.0,11.0,0,0,1,0.5143
A-39868b,Company_422,FinTech,AU,2024-03-17 00:00:00,partner,Pro,9,False,False,5,1791,21492,1,0,monthly,1,22,1830,3796.14,126,30,6,2.83,39.0,100.83,56,0,2024-05-06,unknown,0.0,False,False,False,,1,1,Retained,0,199.0,9.3333,0.0689,0.0164,6.0,22.0,0,0,1,0.5143
A-f1f639,Company_296,EdTech,US,2023-02-26 00:00:00,ads,Basic,2,False,False,4,1791,21492,1,0,monthly,1,12,973,3078.36,70,28,7,3.43,20.0,67.57,56,0,2023-10-18,competitor,0.0,False,False,True,missing features,7,1,Retained,0,895.5,8.0,0.0719,0.0288,1.0,1.7143,0,1,1,0.2693
A-f1f639,Company_296,EdTech,US,2023-02-26 00:00:00,ads,Basic,2,False,False,4,1791,21492,1,0,monthly,1,12,973,3078.36,70,28,7,3.43,20.0,67.57,56,0,2024-04-07,budget,0.0,False,False,False,,13,1,Retained,0,895.5,8.0,0.0719,0.0288,0.5385,0.9231,0,1,1,0.2693
A-856b1e,Company_161,FinTech,US,2023-10-31 00:00:00,partner,Basic,19,False,False,6,1764,21168,1,0,monthly,1,17,1150,2757.3,120,20,5,0.0,36.0,79.4,0,23,,,0.0,,,,,28,0,Retained,0,92.84,0.0,0.1043,0.0174,0.1786,0.6071,0,1,1,0.2925
A-8ae3fc,Company_495,DevTools,CA,2024-06-28 00:00:00,ads,Pro,9,False,False,8,1666,19992,0,0,monthly,1,26,1608,3339.54,120,20,4,1.75,39.5,65.5,156,0,2024-08-10,budget,0.0,False,False,False,,1,1,Retained,0,185.11,39.0,0.0746,0.0124,4.0,26.0,0,0,1,0.4877
A-e351e1,Company_62,EdTech,US,2024-09-26 00:00:00,other,Enterprise,33,False,False,5,1617,19404,0,0,monthly,1,18,1180,3532.83,88,12,4,3.75,17.0,65.25,29,0,2024-10-30,unknown,113.84,False,True,False,missing features,1,1,Retained,0,49.0,7.25,0.0746,0.0102,4.0,18.0,1,1,1,0.4023
A-e351e1,Company_62,EdTech,US,2024-09-26 00:00:00,other,Enterprise,33,False,False,5,1617,19404,0,0,monthly,1,18,1180,3532.83,88,12,4,3.75,17.0,65.25,29,0,2024-10-24,budget,0.0,False,False,False,switched to competitor,0,1,Retained,0,49.0,7.25,0.0746,0.0102,4.0,18.0,1,1,1,0.4023
A-2f6a32,Company_160,HealthTech,US,2024-08-26 00:00:00,organic,Basic,19,False,False,11,1617,19404,1,0,monthly,1,32,1308,3140.65,92,12,2,3.5,41.0,72.0,0,0,,,0.0,,,,,18,1,Retained,0,85.11,0.0,0.0703,0.0092,0.1111,1.7778,0,1,1,0.5107
A-e351e1,Company_62,EdTech,US,2024-09-26 00:00:00,other,Enterprise,33,False,False,5,1617,19404,0,0,monthly,1,18,1180,3532.83,88,12,4,3.75,17.0,65.25,29,0,2024-12-04,support,0.0,True,True,True,,2,1,Retained,0,49.0,7.25,0.0746,0.0102,2.0,9.0,1,1,1,0.4023
A-9f2731,Company_24,FinTech,IN,2024-10-04 00:00:00,event,Enterprise,1,False,False,7,1617,19404,0,1,monthly,1,23,324,3066.03,20,2,0,0.0,0.0,0.0,0,0,2024-10-15,features,0.0,False,False,False,,0,0,Retained,0,1617.0,0.0,0.0617,0.0062,0.0,23.0,1,0,0,0.3501
A-9f2731,Company_24,FinTech,IN,2024-10-04 00:00:00,event,Enterprise,1,False,False,7,1617,19404,0,1,monthly,1,23,324,3066.03,20,2,0,0.0,0.0,0.0,0,0,2024-12-09,unknown,136.94,False,False,False,missing features,2,0,Retained,0,1617.0,0.0,0.0617,0.0062,0.0,11.5,1,0,0,0.3501
